936.1229, 1325.209, 16.9
263.7885, 1673.7, 16.9
257.2409, 1258.732, 16.93333
935.2088, 1325.14, 16.93333
258.103, 1669.91, 16.93333
251.2484, 1255.079, 16.96667
936.0394, 1325.515, 16.96667
252.0107, 1666.169, 16.96667
245.6284, 1251.254, 17
936.5162, 1325.749, 17
245.4181, 1660.853, 17
239.9495, 1247.766, 17.03333
937.3412, 1326.388, 17.03333
239.6406, 1656.351, 17.03333
234.5194, 1244.349, 17.06667
937.2884, 1327.349, 17.06667
234.8019, 1652.555, 17.06667
228.9786, 1240.665, 17.1
937.3979, 1328.109, 17.1
229.3238, 1647.975, 17.1
223.3895, 1237.051, 17.13333
937.5718, 1328.5, 17.13333
224.2853, 1643.52, 17.13333
217.4044, 1232.859, 17.16667
937.6, 1328.796, 17.16667
218.9209, 1637.899, 17.16667
210.9924, 1229.027, 17.2
937.6459, 1328.926, 17.2
214.0042, 1633.609, 17.2
204.8221, 1224.741, 17.23333
937.905, 1329.434, 17.23333
209.1543, 1627.436, 17.23333
198.225, 1220.706, 17.26667
937.6827, 1329.486, 17.26667
204.3164, 1621.992, 17.26667
191.637, 1216.543, 17.3
937.8898, 1329.702, 17.3
200.1534, 1617.408, 17.3
185.5771, 1212.041, 17.33333
938.1456, 1330.441, 17.33333
195.7632, 1611.875, 17.33333
179.1954, 1207.812, 17.36667
938.348, 1331.19, 17.36667
191.4748, 1606.291, 17.36667
173.398, 1203.457, 17.4
938.6652, 1334.076, 17.4
187.599, 1600.43, 17.4
167.4521, 1199.22, 17.43333
939.3044, 1336.63, 17.43333
183.7558, 1594.517, 17.43333
161.4272, 1195.006, 17.46667
940.2691, 1339.359, 17.46667
180.1599, 1588.18, 17.46667
155.2847, 1190.574, 17.5
940.9852, 1343.182, 17.5
176.8496, 1581.639, 17.5
155.367, 1190.47, 17.53333
941.2267, 1346.412, 17.53333
173.9313, 1575.666, 17.53333
157.8621, 1190.092, 17.56667
941.9093, 1348.709, 17.56667
170.9625, 1569.004, 17.56667
157.8748, 1186.208, 17.6
942.5523, 1351.163, 17.6
168.3151, 1561.906, 17.6
159.2019, 1182.926, 17.63333
942.5589, 1353.265, 17.63333
166.2795, 1555.564, 17.63333
161.3506, 1178.882, 17.66667
943.1806, 1354.492, 17.66667
164.2118, 1548.27, 17.66667
